time,READ Read_LMO,READ Read_RMO,READ Read_anglePIDOutput,READ Read_APIDKp,READ Read_APIDKi,READ Read_APIDKd,READ Read_APIDAggKp,READ Read_APIDAggKi,READ Read_APIDAggKd,READ Read_SPIDKp,READ Read_SPIDKi,READ Read_SPIDKd,READ Read_Yaw,READ Read_Roll,READ Read_Pitch,READ Read_MotorsON,READ Read_LoopT,READ Read_SetsteerGain,READ Read_SetthrottleGain,READ Read_TriggerAngleAggressive,READ Read_Info,READ Read_ISTE,READ Read_BAL,READ FirmwareVersion,READ Read_calibratedZeroAngle,
1414967227422,1.00,-8.00,-1.91,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,52.91,1.35,-18.77,0,6,0,0,750.00,System,0.28,6.07,0.5,180.00,
1414967227570,0.00,-6.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,49.93,1.32,-14.96,0,7,0,0,750.00,System,0.63,2.72,0.5,180.00,
1414967227721,0.00,5.00,92.08,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,50.86,0.90,-4.59,0,6,0,0,750.00,System,2.57,4.84,0.5,180.00,
1414967227873,1.00,10.00,82.86,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,50.30,1.36,6.69,0,6,0,0,750.00,System,2.10,11.19,0.5,180.00,
1414967228021,0.00,12.00,34.06,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,49.59,1.13,17.71,0,5,0,0,750.00,System,0.71,7.29,0.5,180.00,
1414967228172,1.00,10.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,45.46,1.39,10.71,0,7,0,0,750.00,System,0.00,2.56,0.5,180.00,
1414967228324,1.00,0.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,46.14,1.39,23.31,0,6,0,0,750.00,System,1.24,0.47,0.5,180.00,
1414967228471,1.00,7.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,45.32,0.92,15.73,0,5,0,0,750.00,System,0.55,2.80,0.5,180.00,
1414967228623,0.00,-1.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,45.34,0.71,25.80,0,6,0,0,750.00,System,2.74,0.98,0.5,180.00,
1414967228777,-1.00,5.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,41.78,1.19,17.29,0,6,0,0,750.00,System,1.27,4.59,0.5,180.00,
1414967228930,1.00,-1.00,15.82,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,43.30,1.31,21.60,0,5,0,0,750.00,System,1.61,1.58,0.5,180.00,
1414967229081,0.00,-2.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,43.07,1.06,14.71,0,5,0,0,750.00,System,2.14,1.92,0.5,180.00,
1414967229229,0.00,-2.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,46.52,1.39,28.80,0,5,0,0,750.00,System,2.93,2.54,0.5,180.00,
1414967229381,-1.00,5.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,43.68,1.23,23.97,0,5,0,0,750.00,System,1.48,5.66,0.5,180.00,
1414967229532,0.00,-4.00,-74.66,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,42.23,1.56,18.59,0,5,0,0,750.00,System,4.67,7.21,0.5,180.00,
1414967229678,-1.00,-3.00,14.92,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,46.12,1.97,21.94,0,6,0,0,750.00,System,4.88,8.78,0.5,180.00,
1414967229837,0.00,-2.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,44.78,1.80,13.99,0,5,0,0,750.00,System,2.52,3.23,0.5,180.00,
1414967229982,0.00,-3.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,46.23,1.09,25.10,0,5,0,0,750.00,System,3.06,4.69,0.5,180.00,
1414967230138,1.00,5.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,42.49,0.72,17.40,0,7,0,0,750.00,System,1.70,6.73,0.5,180.00,
1414967230286,1.00,0.00,5.59,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,43.09,1.52,19.17,0,5,0,0,750.00,System,1.61,0.93,0.5,180.00,
1414967230436,-1.00,-1.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,43.37,1.56,8.24,0,6,0,0,750.00,System,1.93,1.90,0.5,180.00,
1414967230585,-1.00,-3.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,44.57,2.03,19.05,0,5,0,0,750.00,System,1.89,3.79,0.5,180.00,
1414967230744,0.00,4.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,42.74,2.72,12.43,0,6,0,0,750.00,System,0.66,2.26,0.5,180.00,
1414967230896,0.00,0.00,47.95,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,44.10,2.87,21.01,0,6,0,0,750.00,System,1.02,0.00,0.5,180.00,
1414967231047,1.00,2.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,45.96,3.01,14.72,0,5,0,0,750.00,System,2.34,2.78,0.5,180.00,
1414967231195,1.00,-1.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,48.42,3.26,26.26,0,6,0,0,750.00,System,2.81,2.44,0.5,180.00,
1414967231346,1.00,7.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,47.75,1.65,21.84,0,6,0,0,750.00,System,1.36,7.10,0.5,180.00,
1414967231498,-1.00,-3.00,-20.03,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,46.75,1.67,21.83,0,6,0,0,750.00,System,4.04,6.35,0.5,180.00,
1414967231649,0.00,-2.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,48.51,1.56,13.51,0,5,0,0,750.00,System,3.19,3.18,0.5,180.00,
1414967231797,0.00,-3.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,51.40,1.83,25.66,0,7,0,0,750.00,System,4.29,5.80,0.5,180.00,
1414967232076,-1.00,6.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,50.31,1.22,20.88,0,6,0,0,750.00,System,1.35,8.08,0.5,180.00,
1414967232105,0.00,-1.00,16.57,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,48.91,1.15,25.04,0,6,0,0,750.00,System,4.03,1.69,0.5,180.00,
1414967232256,0.00,0.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,47.82,0.88,18.49,0,5,0,0,750.00,System,3.35,0.00,0.5,180.00,
1414967232403,-1.00,-1.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,50.41,1.24,30.09,0,5,0,0,750.00,System,3.37,3.37,0.5,180.00,
1414967232554,-1.00,4.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,46.89,2.08,25.39,0,5,0,0,750.00,System,1.98,6.27,0.5,180.00,
1414967232706,0.00,-2.00,-79.87,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,47.26,1.45,20.40,0,6,0,0,750.00,System,5.46,4.33,0.5,180.00,
1414967232858,1.00,-2.00,6.71,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,50.58,1.10,22.98,0,5,0,0,750.00,System,3.99,6.18,0.5,180.00,
1414967233009,0.00,-1.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,49.69,1.22,16.43,0,6,0,0,750.00,System,3.51,1.87,0.5,180.00,
1414967233165,1.00,-2.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,51.01,0.96,26.46,0,7,0,0,750.00,System,4.46,6.28,0.5,180.00,
1414967233311,-1.00,5.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,48.21,1.12,21.94,0,6,0,0,750.00,System,1.59,7.74,0.5,180.00,
1414967233460,1.00,-2.00,-30.87,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,48.00,1.19,20.64,0,6,0,0,750.00,System,4.14,5.32,0.5,180.00,
1414967233611,1.00,-2.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,49.71,0.81,13.46,0,5,0,0,750.00,System,2.99,4.81,0.5,180.00,
1414967233767,0.00,-3.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,50.95,1.13,24.65,0,5,0,0,750.00,System,2.92,4.54,0.5,180.00,
1414967233923,-1.00,5.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,48.45,1.33,18.06,0,6,0,0,750.00,System,3.32,9.62,0.5,180.00,
1414967234074,0.00,0.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,48.13,1.68,29.69,0,6,0,0,750.00,System,3.31,0.00,0.5,180.00,
1414967234222,0.00,6.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,45.87,1.86,25.20,0,6,0,0,750.00,System,5.08,13.16,0.5,180.00,
1414967234373,1.00,-3.00,-72.84,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,46.64,1.55,19.67,0,6,0,0,750.00,System,5.30,9.90,0.5,180.00,
1414967234528,1.00,-1.00,38.74,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,50.08,1.23,25.52,0,6,0,0,750.00,System,4.69,4.79,0.5,180.00,
1414967234681,1.00,0.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,48.24,1.97,18.72,0,5,0,0,750.00,System,3.64,2.04,0.5,180.00,
1414967234837,0.00,-2.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,49.52,1.76,29.87,0,6,0,0,750.00,System,4.52,4.35,0.5,180.00,
1414967234984,1.00,6.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,47.69,-0.05,22.86,0,5,0,0,750.00,System,4.31,15.14,0.5,180.00,
1414967235135,0.00,-1.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,48.15,0.57,27.91,0,5,0,0,750.00,System,4.16,2.11,0.5,180.00,
1414967235287,-1.00,0.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,42.16,2.48,15.62,0,6,0,0,750.00,System,2.84,1.68,0.5,180.00,
1414967235434,0.00,-4.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,42.18,3.71,16.68,0,6,0,0,750.00,System,4.53,8.17,0.5,180.00,
1414967235586,1.00,2.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,43.49,3.69,6.02,0,5,0,0,750.00,System,0.60,2.90,0.5,180.00,
1414967235737,0.00,-10.00,-60.76,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,35.66,3.85,-5.81,0,5,0,0,750.00,System,2.31,10.82,0.5,180.00,
1414967235986,0.00,-10.00,-7.91,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,33.24,4.47,-10.09,0,5,0,0,750.00,System,1.05,7.38,0.5,180.00,
1414967236036,0.00,-1.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.32,2.45,-1.85,0,5,0,0,750.00,System,0.01,0.28,0.5,180.00,
1414967236192,0.00,6.00,38.08,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.09,2.02,8.05,0,6,0,0,750.00,System,0.62,1.80,0.5,180.00,
1414967236344,1.00,9.00,-52.54,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,26.16,1.03,4.74,0,6,0,0,750.00,System,0.31,2.12,0.5,180.00,
1414967236495,0.00,2.00,7.43,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.39,1.19,6.27,0,6,0,0,750.00,System,0.13,0.24,0.5,180.00,
1414967236646,-1.00,0.00,-31.78,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.33,1.05,2.27,0,6,0,0,750.00,System,0.32,0.14,0.5,180.00,
1414967236802,1.00,-1.00,-0.51,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.68,1.11,0.17,0,5,0,0,750.00,System,0.21,0.24,0.5,180.00,
1414967236958,0.00,0.00,24.77,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.56,1.31,4.34,0,6,0,0,750.00,System,0.00,0.00,0.5,180.00,
1414967237105,0.00,1.00,-24.74,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.67,1.38,2.10,0,6,0,0,750.00,System,0.17,0.07,0.5,180.00,
1414967237261,0.00,-1.00,-4.84,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.81,1.40,-0.12,0,6,0,0,750.00,System,0.20,0.09,0.5,180.00,
1414967237415,0.00,-1.00,25.05,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,31.85,1.17,4.35,0,6,0,0,750.00,System,0.00,0.03,0.5,180.00,
1414967237564,0.00,0.00,-11.45,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.84,0.97,2.34,0,6,0,0,750.00,System,0.01,0.00,0.5,180.00,
1414967237714,0.00,1.00,5.01,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,33.12,0.73,5.05,0,5,0,0,750.00,System,0.04,0.02,0.5,180.00,
1414967237871,-1.00,-1.00,-18.94,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,33.94,0.70,2.43,0,6,0,0,750.00,System,0.08,0.06,0.5,180.00,
1414967238028,1.00,-1.00,1.83,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,34.20,0.66,3.89,0,7,0,0,750.00,System,0.09,0.08,0.5,180.00,
1414967238178,0.00,-2.00,-16.91,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,34.27,0.64,-0.43,0,6,0,0,750.00,System,0.16,0.13,0.5,180.00,
1414967238334,0.00,1.00,31.92,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,34.33,0.63,3.70,0,6,0,0,750.00,System,0.00,0.02,0.5,180.00,
1414967238489,-1.00,0.00,-19.71,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,35.16,0.18,0.73,0,5,0,0,750.00,System,0.10,0.04,0.5,180.00,
1414967238645,-1.00,1.00,20.94,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,35.81,0.30,4.43,0,6,0,0,750.00,System,0.01,0.03,0.5,180.00,
1414967238801,-1.00,0.00,-27.42,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,36.39,0.38,0.89,0,5,0,0,750.00,System,0.16,0.06,0.5,180.00,
1414967238948,0.00,-1.00,21.44,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,36.33,0.61,4.72,0,5,0,0,750.00,System,0.01,0.02,0.5,180.00,
1414967239104,0.00,-1.00,-14.91,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,35.82,0.42,2.40,0,5,0,0,750.00,System,0.02,0.02,0.5,180.00,
1414967239260,0.00,-1.00,8.14,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,35.84,0.42,4.93,0,6,0,0,750.00,System,0.05,0.02,0.5,180.00,
1414967239415,1.00,1.00,-29.20,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,36.65,0.78,2.11,0,6,0,0,750.00,System,0.26,0.18,0.5,180.00,
1414967239570,1.00,-1.00,4.92,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,37.18,0.80,3.55,0,6,0,0,750.00,System,0.08,0.11,0.5,180.00,
1414967239718,1.00,-1.00,-14.97,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,37.35,0.90,0.13,0,5,0,0,750.00,System,0.12,0.12,0.5,180.00,
1414967239874,0.00,1.00,12.88,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,37.53,0.81,2.27,0,5,0,0,750.00,System,0.08,0.05,0.5,180.00,
1414967240026,0.00,1.00,-5.44,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,38.10,0.87,0.00,0,6,0,0,750.00,System,0.05,0.03,0.5,180.00,
1414967240180,1.00,1.00,26.39,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,37.96,0.81,3.90,0,6,0,0,750.00,System,0.00,0.03,0.5,180.00,
1414967240336,0.00,1.00,-23.18,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,38.61,0.89,1.32,0,6,0,0,750.00,System,0.15,0.05,0.5,180.00,
1414967240489,-1.00,1.00,14.90,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,38.77,0.86,5.55,0,5,0,0,750.00,System,0.01,0.05,0.5,180.00,
1414967240640,1.00,-1.00,-23.83,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,39.88,0.87,4.85,0,5,0,0,750.00,System,0.05,0.05,0.5,180.00,
1414967240799,1.00,-2.00,-20.94,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,40.64,0.70,-0.28,0,6,0,0,750.00,System,0.28,0.28,0.5,180.00,
1414967240952,-1.00,0.00,32.85,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,41.60,0.78,3.33,0,6,0,0,750.00,System,0.00,0.04,0.5,180.00,
1414967241107,0.00,1.00,-17.67,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,41.78,0.58,0.96,0,6,0,0,750.00,System,0.11,0.05,0.5,180.00,
1414967241254,0.00,1.00,13.93,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,41.46,0.66,4.48,0,5,0,0,750.00,System,0.02,0.02,0.5,180.00,
1414967241406,0.00,-1.00,-16.02,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,41.84,0.62,2.27,0,5,0,0,750.00,System,0.03,0.02,0.5,180.00,
1414967241561,0.00,0.00,0.71,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,42.47,0.63,4.28,0,5,0,0,750.00,System,0.12,0.00,0.5,180.00,
1414967241713,0.00,-1.00,-18.51,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,43.15,0.88,1.10,0,5,0,0,750.00,System,0.13,0.06,0.5,180.00,
1414967241868,0.00,1.00,18.48,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,43.75,0.83,4.44,0,7,0,0,750.00,System,0.02,0.03,0.5,180.00,
1414967242019,0.00,0.00,-26.16,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,44.69,0.85,1.50,0,5,0,0,750.00,System,0.16,0.00,0.5,180.00,
1414967242171,0.00,0.00,4.62,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,45.50,0.56,3.64,0,5,0,0,750.00,System,0.12,0.00,0.5,180.00,
1414967242323,0.00,0.00,-19.58,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,45.83,0.78,1.87,0,5,0,0,750.00,System,0.14,0.00,0.5,180.00,
1414967242474,0.00,0.00,0.54,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,46.16,0.86,2.47,0,5,0,0,750.00,System,0.11,0.00,0.5,180.00,
1414967242630,0.00,0.00,-1.83,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,46.86,0.76,0.87,0,6,0,0,750.00,System,0.05,0.00,0.5,180.00,
1414967242778,-1.00,1.00,15.80,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,45.67,0.83,4.20,0,5,0,0,750.00,System,0.01,0.03,0.5,180.00,
1414967242936,0.00,1.00,-5.42,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,45.51,0.82,3.78,0,7,0,0,750.00,System,0.01,0.01,0.5,180.00,
1414967243085,0.00,-1.00,-8.87,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,46.17,0.79,2.81,0,6,0,0,750.00,System,0.13,0.04,0.5,180.00,
1414967243238,-1.00,0.00,-10.49,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,47.01,0.92,1.60,0,5,0,0,750.00,System,0.16,0.07,0.5,180.00,
1414967243405,-1.00,-1.00,5.90,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,47.19,0.87,5.22,0,6,0,0,750.00,System,0.04,0.07,0.5,180.00,
1414967243544,0.00,-2.00,-35.35,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,46.29,1.06,0.09,0,6,0,0,750.00,System,0.29,0.21,0.5,180.00,
1414967243704,0.00,-2.00,3.07,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,43.12,1.25,-0.70,0,5,0,0,750.00,System,0.25,0.23,0.5,180.00,
1414967243847,1.00,3.00,21.45,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,42.47,0.99,3.37,0,6,0,0,750.00,System,0.00,0.18,0.5,180.00,
1414967244005,-1.00,2.00,8.84,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,42.88,1.29,8.45,0,6,0,0,750.00,System,0.02,0.07,0.5,180.00,
1414967244152,-1.00,3.00,-43.06,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,43.67,1.33,6.34,0,5,0,0,750.00,System,0.35,0.46,0.5,180.00,
1414967244309,1.00,-2.00,-28.54,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,44.37,1.14,5.61,0,5,0,0,750.00,System,0.45,0.55,0.5,180.00,
1414967244460,0.00,-4.00,-29.39,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,44.71,1.17,5.07,0,6,0,0,750.00,System,0.34,0.70,0.5,180.00,
1414967244613,1.00,-7.00,-31.52,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,43.06,0.81,0.31,0,6,0,0,750.00,System,0.43,1.60,0.5,180.00,
1414967244768,1.00,-8.00,-47.86,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,40.11,0.42,-10.40,0,6,0,0,750.00,System,1.25,4.16,0.5,180.00,
1414967244922,1.00,-8.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,34.81,-0.04,-5.09,0,6,0,0,750.00,System,0.33,2.51,0.5,180.00,
1414967245067,0.00,5.00,42.76,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,33.90,-0.56,-0.54,0,5,0,0,750.00,System,0.36,1.09,0.5,180.00,
1414967245222,1.00,6.00,57.38,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,33.53,-1.95,8.15,0,6,0,0,750.00,System,0.62,1.92,0.5,180.00,
1414967245375,-1.00,7.00,0.11,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,33.47,-3.47,14.74,0,5,0,0,750.00,System,0.13,1.16,0.5,180.00,
1414967245525,-1.00,2.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.24,-3.63,7.20,0,6,0,0,750.00,System,1.44,1.50,0.5,180.00,
1414967245674,0.00,-5.00,-40.86,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.82,-3.32,-2.30,0,5,0,0,750.00,System,1.34,3.03,0.5,180.00,
1414967245839,0.00,-6.00,-3.68,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,33.59,-3.16,-13.87,0,6,0,0,750.00,System,0.85,2.97,0.5,180.00,
1414967245981,-1.00,-5.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.33,-2.32,-7.25,0,5,0,0,750.00,System,0.73,2.50,0.5,180.00,
1414967246132,1.00,1.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.97,-1.55,-16.70,0,6,0,0,750.00,System,0.86,0.85,0.5,180.00,
1414967246283,1.00,-6.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.67,-1.81,-10.86,0,6,0,0,750.00,System,0.08,1.31,0.5,180.00,
1414967246435,0.00,1.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,32.07,-2.82,-19.19,0,6,0,0,750.00,System,1.36,0.49,0.5,180.00,
1414967246587,-1.00,-2.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.52,-2.37,-11.85,0,5,0,0,750.00,System,0.55,1.07,0.5,180.00,
1414967246735,0.00,2.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.77,-2.40,-15.83,0,5,0,0,750.00,System,1.81,1.39,0.5,180.00,
1414967246885,0.00,1.00,100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.13,-1.75,-4.41,0,5,0,0,750.00,System,0.41,0.39,0.5,180.00,
1414967247038,-1.00,9.00,56.55,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.15,-1.35,9.57,0,6,0,0,750.00,System,1.47,6.03,0.5,180.00,
1414967247193,0.00,10.00,-1.74,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,25.42,-1.67,12.10,0,6,0,0,750.00,System,0.49,3.83,0.5,180.00,
1414967247341,0.00,1.00,-100.00,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,25.46,-1.65,2.02,0,6,0,0,750.00,System,1.20,0.52,0.5,180.00,
1414967247503,0.00,-7.00,-9.85,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.78,-2.29,-5.68,0,7,0,0,750.00,System,1.27,4.12,0.5,180.00,
1414967247647,0.00,-6.00,61.14,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,30.22,-2.18,-2.29,0,6,0,0,750.00,System,0.07,1.49,0.5,180.00,
1414967247803,-1.00,1.00,26.75,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,29.39,-2.01,1.78,0,5,0,0,750.00,System,0.08,0.24,0.5,180.00,
1414967247958,1.00,3.00,-7.56,641.00,212.00,36.00,1477.50,9.00,413.25,4155.00,997.50,17.25,28.56,-1.92,0.67,0,6,0,0,750.00,System,0.04,0.23,0.5,180.00,
