time,READ Read_LMO,READ Read_RMO,READ Read_anglePIDOutput,READ Read_APIDKp,READ Read_APIDKi,READ Read_APIDKd,READ Read_APIDAggKp,READ Read_APIDAggKi,READ Read_APIDAggKd,READ Read_SPIDKp,READ Read_SPIDKi,READ Read_SPIDKd,READ Read_Yaw,READ Read_Roll,READ Read_Pitch,READ Read_MotorsON,READ Read_LoopT,READ Read_SetsteerGain,READ Read_SetthrottleGain,READ Read_TriggerAngleAggressive,READ Read_Info,READ Read_ISTE,READ Read_BAL,READ Read_calibratedZeroAngle,
1414325572395,,,24.02,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-47.47,0.34,4.19,False,5,0,0,750.00,System,0.01,0.00,180.00,
1414325572545,,,-43.63,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-47.89,0.30,-0.12,False,6,0,0,750.00,System,0.49,0.98,180.00,
1414325572730,,,-16.76,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.68,0.50,-3.68,False,7,0,0,750.00,System,0.58,2.03,180.00,
1414325572874,,,43.34,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.66,1.00,2.31,False,5,0,0,750.00,System,0.02,0.02,180.00,
1414325573025,,,-4.24,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.64,0.50,1.95,False,6,0,0,750.00,System,0.14,0.07,180.00,
1414325573176,,,-25.77,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.95,0.63,0.60,False,6,0,0,750.00,System,0.26,0.53,180.00,
1414325573328,,,-16.15,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.93,0.75,-0.51,False,7,0,0,750.00,System,0.05,0.09,180.00,
1414325573537,,,0.59,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.40,1.01,0.51,False,5,0,0,750.00,System,0.01,0.01,180.00,
1414325573704,,,9.43,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.03,1.02,5.48,False,6,0,0,750.00,System,0.03,0.03,180.00,
1414325573854,,,-49.19,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.01,1.35,-0.60,False,5,0,0,750.00,System,0.44,1.32,180.00,
1414325574029,,,-6.99,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.30,1.76,-3.31,False,5,0,0,750.00,System,0.11,0.37,180.00,
1414325574168,,,33.44,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-47.98,2.06,-0.11,False,6,0,0,750.00,System,0.07,0.07,180.00,
1414325574339,,,25.63,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-47.07,2.07,1.71,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414325574546,,,6.21,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.49,1.84,2.72,False,6,0,0,750.00,System,0.05,0.07,180.00,
1414325574700,,,-6.81,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.29,1.73,0.22,False,5,0,0,750.00,System,0.13,0.13,180.00,
1414325574880,,,27.58,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.51,1.76,5.02,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414325575019,,,-17.89,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.61,1.75,1.62,False,6,0,0,750.00,System,0.20,0.10,180.00,
1414325575192,,,-8.53,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-47.23,1.59,-0.69,False,5,0,0,750.00,System,0.24,0.36,180.00,
1414325575343,,,13.69,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-47.31,1.54,1.22,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414325575498,,,15.98,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-47.03,1.78,2.56,False,5,0,0,750.00,System,0.02,0.02,180.00,
1414325575709,,,-8.52,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.40,1.63,1.99,False,6,0,0,750.00,System,0.13,0.13,180.00,
1414325575852,,,-22.90,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.95,1.64,-3.00,False,6,0,0,750.00,System,0.11,0.11,180.00,
1414325576007,,,49.41,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.15,2.03,1.70,False,5,0,0,750.00,System,0.10,0.34,180.00,
1414325576216,,,38.15,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.86,1.68,6.05,False,6,0,0,750.00,System,0.02,0.08,180.00,
1414325576358,,,-44.65,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.61,2.02,-2.39,False,5,0,0,750.00,System,0.33,0.49,180.00,
1414325576510,,,47.25,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.59,2.27,2.94,False,5,0,0,750.00,System,0.03,0.03,180.00,
1414325576664,,,-15.62,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.59,2.25,3.01,False,6,0,0,750.00,System,0.14,0.07,180.00,
1414325576840,,,-22.39,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.57,2.21,2.54,False,6,0,0,750.00,System,0.27,0.54,180.00,
1414325576987,,,-48.08,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.74,2.13,-0.92,False,6,0,0,750.00,System,0.27,0.81,180.00,
1414325577137,,,0.43,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.44,2.59,0.54,False,6,0,0,750.00,System,0.15,0.45,180.00,
1414325577306,,,-31.34,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.88,2.58,-1.50,False,6,0,0,750.00,System,0.10,0.29,180.00,
1414325577472,,,-6.51,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.07,2.65,-3.65,False,5,0,0,750.00,System,0.07,0.29,180.00,
1414325577629,,,13.59,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.22,2.98,0.21,False,5,0,0,750.00,System,0.04,0.04,180.00,
1414325577805,,,-9.10,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.00,2.97,-1.08,False,6,0,0,750.00,System,0.11,0.16,180.00,
1414325577970,,,26.58,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.63,3.28,0.81,False,5,0,0,750.00,System,0.00,0.00,180.00,
1414325578109,,,-8.92,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-45.74,3.17,-2.81,False,6,0,0,750.00,System,0.10,0.25,180.00,
1414325578265,,,21.44,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-46.36,3.03,0.75,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414325578427,,,18.60,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-47.64,2.74,2.63,False,5,0,0,750.00,System,0.01,0.03,180.00,
1414325578583,,,-17.81,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-48.99,2.22,1.61,False,7,0,0,750.00,System,0.35,0.35,180.00,
1414325578742,,,-26.55,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-49.41,2.21,-1.37,False,5,0,0,750.00,System,0.15,0.30,180.00,
1414325578920,,,12.90,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-50.44,2.27,0.88,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414325579063,,,1.55,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-51.50,2.12,3.71,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414325579234,,,-2.69,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-53.15,1.89,2.29,False,5,0,0,750.00,System,0.11,0.06,180.00,
1414325579377,,,5.84,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-53.22,1.85,2.64,False,5,0,0,750.00,System,0.11,0.11,180.00,
1414325579551,,,-12.30,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-53.84,1.73,0.67,False,6,0,0,750.00,System,0.19,0.19,180.00,
1414325579689,,,10.22,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-54.38,1.46,2.74,False,5,0,0,750.00,System,0.02,0.02,180.00,
1414325579853,,,-2.29,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-55.04,1.38,2.16,False,5,0,0,750.00,System,0.13,0.13,180.00,
1414325580008,,,-14.21,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-56.03,1.35,0.87,False,5,0,0,750.00,System,0.08,0.08,180.00,
1414325580181,,,7.48,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-56.41,1.26,1.29,False,5,0,0,750.00,System,0.00,0.01,180.00,
1414325580319,,,23.31,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-57.75,1.20,4.69,False,5,0,0,750.00,System,0.03,0.07,180.00,
1414325580487,,,-9.05,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-59.12,1.38,3.04,False,5,0,0,750.00,System,0.17,0.17,180.00,
1414325580649,,,-30.41,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-59.53,1.33,0.49,False,6,0,0,750.00,System,0.25,0.25,180.00,
1414325580828,,,29.69,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-60.19,1.37,2.82,False,7,0,0,750.00,System,0.01,0.03,180.00,
1414325580967,,,12.35,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-60.82,1.14,3.80,False,6,0,0,750.00,System,0.06,0.12,180.00,
1414325581139,,,-1.28,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-60.91,1.14,1.26,False,5,0,0,750.00,System,0.27,0.27,180.00,
1414325581295,,,11.14,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-60.67,1.34,1.21,False,6,0,0,750.00,System,0.06,0.08,180.00,
1414325581458,,,39.98,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-59.95,1.03,2.14,False,5,0,0,750.00,System,0.02,0.04,180.00,
1414325581610,,,30.29,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-59.27,0.87,2.46,False,5,0,0,750.00,System,0.01,0.02,180.00,
1414325581778,,,41.27,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-59.01,0.86,4.69,False,6,0,0,750.00,System,0.02,0.06,180.00,
1414325581953,,,31.46,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-59.34,0.99,4.79,False,5,0,0,750.00,System,0.00,0.00,180.00,
1414325582123,,,17.14,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-60.09,0.27,2.99,False,7,0,0,750.00,System,0.14,0.20,180.00,
1414325582270,,,18.29,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-61.97,0.30,2.17,False,6,0,0,750.00,System,0.07,0.13,180.00,
1414325582421,,,11.72,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-63.93,0.33,5.39,False,6,0,0,750.00,System,0.01,0.05,180.00,
1414325582584,,,-2.52,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-65.49,-0.05,2.85,False,6,0,0,750.00,System,0.02,0.12,180.00,
1414325582740,,,75.53,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-67.44,-0.11,6.86,False,5,0,0,750.00,System,0.01,0.07,180.00,
1414325582913,,,33.33,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-67.76,0.31,6.30,False,6,0,0,750.00,System,0.01,0.03,180.00,
1414325583090,,,13.24,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-68.65,0.68,4.60,False,6,0,0,750.00,System,0.18,0.55,180.00,
1414325583247,,,25.55,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-69.62,0.79,2.99,False,6,0,0,750.00,System,0.03,0.08,180.00,
1414325583391,,,48.39,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-71.24,1.08,5.18,False,5,0,0,750.00,System,0.08,0.19,180.00,
1414325583566,,,10.56,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-72.13,0.74,12.37,False,5,0,0,750.00,System,0.00,0.02,180.00,
1414325583703,,,-67.98,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-72.74,0.44,5.20,False,5,0,0,750.00,System,0.32,1.76,180.00,
1414325583859,,,73.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-73.71,0.83,7.67,False,5,0,0,750.00,System,0.50,0.25,180.00,
1414325584067,,,-33.03,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-74.58,0.56,5.92,False,5,0,0,750.00,System,0.43,0.43,180.00,
1414325584212,,,-43.29,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-75.22,0.50,3.26,False,6,0,0,750.00,System,0.68,2.38,180.00,
1414325584387,,,-50.76,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-76.55,0.57,3.54,False,6,0,0,750.00,System,0.20,0.41,180.00,
1414325584559,,,-55.36,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-77.38,0.36,-0.28,False,6,0,0,750.00,System,0.83,4.99,180.00,
1414325584701,,,-27.57,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-78.50,-0.68,-1.25,False,6,0,0,750.00,System,0.50,3.00,180.00,
1414325584856,,,-51.58,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-78.67,-0.31,-0.49,False,6,0,0,750.00,System,0.32,1.90,180.00,
1414325585042,,,-48.89,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-78.91,0.04,-1.41,False,6,0,0,750.00,System,0.22,1.30,180.00,
1414325585182,,,-22.51,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-79.23,-0.14,-3.40,False,5,0,0,750.00,System,0.27,1.91,180.00,
1414325585339,,,-11.83,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-80.22,-0.27,-0.20,False,6,0,0,750.00,System,0.03,0.12,180.00,
1414325585525,,,-55.44,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-80.76,-0.73,-3.51,False,7,0,0,750.00,System,0.37,2.06,180.00,
1414325585656,,,-4.46,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-81.02,-1.25,-3.59,False,5,0,0,750.00,System,0.20,1.32,180.00,
1414325585866,,,-7.25,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-80.11,-1.55,-0.90,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414325586009,,,-38.82,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-79.47,-1.56,-3.76,False,6,0,0,750.00,System,0.15,0.52,180.00,
1414325586185,,,21.81,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-78.75,-1.57,4.74,False,5,0,0,750.00,System,0.03,0.04,180.00,
1414325586330,,,-52.34,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-77.93,-1.57,5.86,False,6,0,0,750.00,System,0.52,1.31,180.00,
1414325586484,,,-100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-78.36,-1.84,-0.46,False,6,0,0,750.00,System,1.48,10.38,180.00,
1414325586676,,,-30.89,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-79.18,-1.96,-10.73,False,6,0,0,750.00,System,0.70,7.31,180.00,
1414325586811,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-86.30,-2.36,1.08,False,5,0,0,750.00,System,0.17,0.50,180.00,
1414325586993,,,12.02,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-88.92,-1.87,5.32,False,5,0,0,750.00,System,0.03,0.19,180.00,
1414325587136,,,-24.89,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-91.76,-1.77,1.28,False,5,0,0,750.00,System,0.31,0.15,180.00,
1414325587295,,,8.01,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-93.18,-1.72,2.42,False,6,0,0,750.00,System,0.06,0.06,180.00,
1414325587464,,,10.65,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-93.69,-1.52,2.29,False,6,0,0,750.00,System,0.02,0.04,180.00,
1414325587650,,,14.58,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-92.09,-1.53,3.18,False,6,0,0,750.00,System,0.09,0.13,180.00,
1414325587807,,,31.81,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-80.03,-1.36,5.93,False,6,0,0,750.00,System,0.03,0.20,180.00,
1414325587978,,,38.32,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-54.01,-0.84,7.26,False,6,0,0,750.00,System,0.02,0.13,180.00,
1414325588163,,,-5.71,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-34.07,-0.14,5.46,False,5,0,0,750.00,System,0.05,0.26,180.00,
1414325588307,,,-12.25,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-25.38,-0.14,-0.10,False,5,0,0,750.00,System,0.26,0.39,180.00,
1414325588479,,,42.41,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-22.90,-0.17,2.68,False,6,0,0,750.00,System,0.01,0.02,180.00,
1414325588659,,,19.60,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-21.72,0.11,7.21,False,6,0,0,750.00,System,0.01,0.03,180.00,
1414325588799,,,-39.67,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-21.82,-0.10,2.58,False,6,0,0,750.00,System,0.50,0.25,180.00,
1414325588953,,,-37.92,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-23.01,0.27,-1.37,False,5,0,0,750.00,System,0.44,1.31,180.00,
1414325589113,,,13.15,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-24.04,0.73,0.59,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414325589286,,,-9.18,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-23.75,0.93,0.42,False,6,0,0,750.00,System,0.02,0.02,180.00,
1414325589442,,,-7.96,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-24.10,1.00,-0.28,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414325589600,,,21.93,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-24.12,1.25,1.72,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414325589758,,,17.66,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-24.35,1.11,2.73,False,6,0,0,750.00,System,0.03,0.03,180.00,
1414325589916,,,-2.91,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-24.73,1.02,2.78,False,5,0,0,750.00,System,0.13,0.07,180.00,
1414325590068,,,-49.32,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-25.78,0.72,1.50,False,5,0,0,750.00,System,0.03,0.03,180.00,
1414325590226,,,-13.60,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-26.40,0.80,0.62,False,7,0,0,750.00,System,0.10,0.10,180.00,
1414325590384,,,2.38,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-26.63,0.96,2.10,False,5,0,0,750.00,System,0.04,0.02,180.00,
1414325590539,,,-7.68,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-26.98,0.98,1.85,False,5,0,0,750.00,System,0.16,0.16,180.00,
1414325590714,,,-10.62,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-27.73,1.29,0.60,False,6,0,0,750.00,System,0.14,0.20,180.00,
1414325590871,,,-12.12,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-29.16,1.55,-1.52,False,5,0,0,750.00,System,0.13,0.33,180.00,
1414325591014,,,50.30,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-29.73,1.34,5.95,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414325591161,,,-42.96,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-29.94,1.38,-3.98,False,5,0,0,750.00,System,0.48,1.21,180.00,
1414325591317,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-29.62,1.69,-1.23,False,5,0,0,750.00,System,0.43,0.87,180.00,
1414325591488,,,61.11,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-27.79,1.87,0.39,False,5,0,0,750.00,System,0.14,0.55,180.00,
1414325591637,,,67.89,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-24.98,2.23,4.10,False,6,0,0,750.00,System,0.07,0.42,180.00,
1414325591804,,,70.45,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-23.76,1.39,7.38,False,5,0,0,750.00,System,0.04,0.33,180.00,
1414325591939,,,-34.50,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-23.06,0.99,-8.13,False,6,0,0,750.00,System,0.04,0.27,180.00,
1414325592098,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-23.24,0.78,-6.71,False,6,0,0,750.00,System,0.55,1.37,180.00,
1414325592247,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-21.69,-0.05,-0.82,False,5,0,0,750.00,System,1.10,11.51,180.00,
1414325592417,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-17.95,1.50,3.73,False,5,0,0,750.00,System,1.12,11.80,180.00,
1414325592559,,,86.27,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-15.27,0.49,9.01,False,6,0,0,750.00,System,0.10,0.95,180.00,
1414325592735,,,3.35,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-12.58,2.03,7.29,False,5,0,0,750.00,System,0.27,1.86,180.00,
1414325592910,,,56.95,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-11.62,1.78,10.36,False,6,0,0,750.00,System,0.01,0.06,180.00,
1414325593049,,,-34.64,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-12.94,1.67,-2.35,False,6,0,0,750.00,System,0.17,1.04,180.00,
1414325593202,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-14.26,2.25,0.45,False,7,0,0,750.00,System,0.33,1.98,180.00,
1414325593353,,,71.01,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-12.50,2.36,2.68,False,5,0,0,750.00,System,1.61,18.55,180.00,
1414325593531,,,100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-10.62,1.89,9.41,False,6,0,0,750.00,System,0.95,10.88,180.00,
1414325593672,,,16.81,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-9.94,1.37,21.77,False,5,0,0,750.00,System,0.02,0.21,180.00,
1414325593826,,,-100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-8.40,1.28,15.72,False,6,0,0,750.00,System,1.88,5.63,180.00,
1414325593975,,,-100.00,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-8.43,1.37,2.57,False,6,0,0,750.00,System,3.34,18.40,180.00,
1414325594127,,,-20.10,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-9.49,2.44,-1.06,False,5,0,0,750.00,System,1.42,8.50,180.00,
1414325594314,,,20.99,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-9.40,3.11,3.07,False,5,0,0,750.00,System,0.00,0.00,180.00,
1414325594446,,,6.66,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-6.99,3.08,7.44,False,5,0,0,750.00,System,0.03,0.07,180.00,
1414325594610,,,-22.15,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-4.52,3.27,5.72,False,6,0,0,750.00,System,0.52,0.26,180.00,
1414325594757,,,-29.38,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-3.58,3.16,3.55,False,5,0,0,750.00,System,0.58,0.88,180.00,
1414325594933,,,-24.22,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-3.49,3.33,0.90,False,6,0,0,750.00,System,0.35,0.87,180.00,
1414325595089,,,9.36,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-3.42,3.37,3.49,False,6,0,0,750.00,System,0.04,0.04,180.00,
1414325595265,,,17.14,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-1.62,3.22,5.11,False,6,0,0,750.00,System,0.10,0.26,180.00,
1414325595405,,,-12.19,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,-0.60,2.93,3.13,False,5,0,0,750.00,System,0.36,0.36,180.00,
1414325595570,,,-26.32,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,0.20,2.78,1.86,False,6,0,0,750.00,System,0.26,0.26,180.00,
