time,READ Read_LMO,READ Read_RMO,READ Read_anglePIDOutput,READ Read_APIDKp,READ Read_APIDKi,READ Read_APIDKd,READ Read_APIDAggKp,READ Read_APIDAggKi,READ Read_APIDAggKd,READ Read_SPIDKp,READ Read_SPIDKi,READ Read_SPIDKd,READ Read_Yaw,READ Read_Roll,READ Read_Pitch,READ Read_MotorsON,READ Read_LoopT,READ Read_SetsteerGain,READ Read_SetthrottleGain,READ Read_TriggerAngleAggressive,READ Read_Info,READ Read_ISTE,READ Read_BAL,READ Read_calibratedZeroAngle,
1414323695622,1.00,1.00,-14.75,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,129.65,1.97,2.70,False,6,0,0,750.00,System,0.20,0.20,180.00,
1414323695776,-1.00,-1.00,-7.41,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,129.40,1.90,1.99,False,6,0,0,750.00,System,0.13,0.13,180.00,
1414323695935,1.00,-4.00,-44.67,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,128.76,1.87,0.35,False,6,0,0,750.00,System,0.28,0.71,180.00,
1414323696090,1.00,0.00,-12.63,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,128.41,2.06,1.32,False,5,0,0,750.00,System,0.04,0.02,180.00,
1414323696251,-1.00,-1.00,-4.21,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,128.36,2.14,1.16,False,6,0,0,750.00,System,0.05,0.05,180.00,
1414323696439,1.00,-4.00,-13.42,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,127.97,2.18,-1.13,False,6,0,0,750.00,System,0.20,0.50,180.00,
1414323696574,1.00,-1.00,22.02,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,127.67,2.34,2.76,False,6,0,0,750.00,System,0.02,0.02,180.00,
1414323696751,1.00,-6.00,-26.25,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,126.80,2.25,0.69,False,5,0,0,750.00,System,0.33,1.17,180.00,
1414323696919,-1.00,-6.00,-10.24,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,125.95,2.20,-0.83,False,5,0,0,750.00,System,0.16,0.55,180.00,
1414323697090,1.00,-1.00,-0.61,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,125.17,2.25,-0.92,False,6,0,0,750.00,System,0.03,0.03,180.00,
1414323697229,-1.00,0.00,14.54,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,125.61,2.19,2.00,False,7,0,0,750.00,System,0.00,0.00,180.00,
1414323697407,1.00,-2.00,-19.95,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,125.86,1.93,-0.10,False,6,0,0,750.00,System,0.18,0.26,180.00,
1414323697582,-1.00,-2.00,-12.65,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,125.57,2.13,-0.92,False,6,0,0,750.00,System,0.05,0.08,180.00,
1414323697725,-1.00,1.00,25.06,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,125.94,2.53,1.30,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414323697873,-1.00,-1.00,9.41,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,125.84,2.51,1.69,False,6,0,0,750.00,System,0.08,0.08,180.00,
1414323698065,-1.00,-2.00,0.68,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,126.15,2.44,1.24,False,5,0,0,750.00,System,0.14,0.21,180.00,
1414323698202,1.00,-1.00,15.30,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,126.42,2.44,1.19,False,5,0,0,750.00,System,0.03,0.03,180.00,
1414323698352,-1.00,-4.00,-7.64,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,126.37,2.61,-0.60,False,5,0,0,750.00,System,0.09,0.23,180.00,
1414323698534,-1.00,3.00,28.46,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,125.59,2.69,1.47,False,7,0,0,750.00,System,0.00,0.01,180.00,
1414323698705,-1.00,2.00,-2.88,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,124.99,2.55,-0.16,False,5,0,0,750.00,System,0.03,0.05,180.00,
1414323698859,1.00,6.00,33.79,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,125.01,2.53,1.31,False,6,0,0,750.00,System,0.01,0.03,180.00,
1414323699071,-1.00,2.00,41.36,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,124.81,2.02,3.04,False,6,0,0,750.00,System,0.05,0.08,180.00,
1414323699246,1.00,6.00,2.83,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,124.24,2.23,4.48,False,6,0,0,750.00,System,0.00,0.01,180.00,
1414323699397,1.00,-1.00,-2.64,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,123.53,1.08,0.56,False,6,0,0,750.00,System,0.33,0.33,180.00,
1414323699560,1.00,6.00,28.93,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,123.16,1.27,3.04,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414323699713,-1.00,8.00,24.77,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,122.45,1.11,5.44,False,6,0,0,750.00,System,0.02,0.09,180.00,
1414323699874,-1.00,12.00,4.39,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,121.29,0.62,5.18,False,14,0,0,750.00,System,0.29,1.86,180.00,
1414323700026,-1.00,3.00,15.16,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,119.98,0.52,4.20,False,5,0,0,750.00,System,0.09,0.17,180.00,
1414323700224,1.00,1.00,-4.86,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,118.68,0.51,2.34,False,6,0,0,750.00,System,0.35,0.35,180.00,
1414323700354,1.00,4.00,10.65,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,118.47,0.43,4.75,False,6,0,0,750.00,System,0.01,0.03,180.00,
1414323700510,1.00,1.00,3.62,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,117.87,-0.47,3.58,False,6,0,0,750.00,System,0.25,0.25,180.00,
1414323700715,1.00,4.00,2.42,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,117.83,-0.44,4.03,False,14,0,0,750.00,System,0.35,0.88,180.00,
1414323700855,-1.00,-1.00,-4.78,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,118.27,-0.39,1.37,False,6,0,0,750.00,System,0.25,0.25,180.00,
1414323701034,-1.00,-1.00,-0.10,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,117.99,0.05,1.34,False,5,0,0,750.00,System,0.02,0.02,180.00,
1414323701167,1.00,2.00,14.12,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,117.99,-0.04,2.04,False,6,0,0,750.00,System,0.05,0.07,180.00,
1414323701321,1.00,1.00,5.44,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,118.08,-0.05,1.01,False,6,0,0,750.00,System,0.14,0.14,180.00,
1414323701477,-1.00,0.00,46.33,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,117.84,0.30,2.42,False,5,0,0,750.00,System,0.05,0.03,180.00,
1414323701702,-1.00,4.00,12.11,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,117.99,0.17,2.92,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414323701841,1.00,2.00,20.69,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,116.32,0.14,4.74,False,6,0,0,750.00,System,0.07,0.11,180.00,
1414323701997,1.00,1.00,7.48,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,115.24,0.70,3.13,False,7,0,0,750.00,System,0.35,0.35,180.00,
1414323702181,1.00,3.00,-5.25,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,115.62,0.64,1.31,False,13,0,0,750.00,System,0.41,0.83,180.00,
1414323702320,1.00,4.00,25.35,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,115.62,0.69,4.95,False,5,0,0,750.00,System,0.00,0.01,180.00,
1414323702496,-1.00,7.00,-42.43,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,116.37,0.39,2.53,False,6,0,0,750.00,System,0.08,0.30,180.00,
1414323702640,1.00,5.00,29.69,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,116.59,0.43,3.55,False,6,0,0,750.00,System,0.02,0.05,180.00,
1414323702808,-1.00,4.00,30.54,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,116.64,0.54,3.80,False,5,0,0,750.00,System,0.05,0.14,180.00,
1414323702963,1.00,6.00,32.02,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,115.86,0.65,6.28,False,6,0,0,750.00,System,0.02,0.07,180.00,
1414323703120,-1.00,5.00,12.77,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,115.52,0.68,5.11,False,6,0,0,750.00,System,0.17,0.50,180.00,
1414323703305,-1.00,2.00,4.74,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,115.02,0.39,4.15,False,5,0,0,750.00,System,0.23,0.35,180.00,
1414323703443,-1.00,0.00,-24.31,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,115.20,0.33,0.29,False,6,0,0,750.00,System,0.18,0.09,180.00,
1414323703639,1.00,5.00,-0.55,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,115.09,0.63,0.13,False,6,0,0,750.00,System,0.04,0.12,180.00,
1414323703795,-1.00,10.00,50.72,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,115.67,0.77,5.38,False,5,0,0,750.00,System,0.05,0.30,180.00,
1414323703955,-1.00,4.00,38.01,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,117.69,1.91,5.03,False,6,0,0,750.00,System,0.13,0.32,180.00,
1414323704128,1.00,7.00,28.05,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,118.29,1.90,7.53,False,5,0,0,750.00,System,0.07,0.29,180.00,
1414323704271,1.00,3.00,-19.88,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,117.87,1.88,4.26,False,6,0,0,750.00,System,0.38,0.76,180.00,
1414323704443,-1.00,1.00,-6.93,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,117.05,1.84,2.80,False,5,0,0,750.00,System,0.18,0.18,180.00,
1414323704585,1.00,4.00,12.08,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,117.43,1.73,4.46,False,5,0,0,750.00,System,0.02,0.04,180.00,
1414323704738,1.00,0.00,-8.20,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,118.07,1.36,3.77,False,6,0,0,750.00,System,0.31,0.16,180.00,
1414323704894,-1.00,1.00,0.07,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,118.73,1.33,3.59,False,5,0,0,750.00,System,0.04,0.04,180.00,
1414323705073,-1.00,0.00,-17.29,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,118.82,1.25,2.74,False,6,0,0,750.00,System,0.20,0.10,180.00,
1414323705212,1.00,0.00,-4.91,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,118.82,1.25,1.53,False,5,0,0,750.00,System,0.12,0.06,180.00,
1414323705380,1.00,2.00,10.42,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,118.79,1.40,3.29,False,7,0,0,750.00,System,0.07,0.11,180.00,
1414323705519,-1.00,0.00,-1.34,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,119.17,1.32,3.13,False,5,0,0,750.00,System,0.17,0.08,180.00,
1414323705673,1.00,0.00,-2.91,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,119.62,1.24,2.73,False,6,0,0,750.00,System,0.05,0.02,180.00,
1414323705955,1.00,0.00,9.32,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,119.59,1.28,3.20,False,6,0,0,750.00,System,0.07,0.03,180.00,
1414323706031,-1.00,-2.00,-6.53,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,120.72,1.38,0.08,False,5,0,0,750.00,System,0.17,0.25,180.00,
1414323706187,-1.00,3.00,15.49,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,121.16,1.25,2.77,False,6,0,0,750.00,System,0.01,0.02,180.00,
1414323706356,1.00,3.00,10.76,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,121.79,1.17,4.84,False,5,0,0,750.00,System,0.07,0.14,180.00,
1414323706560,-1.00,-2.00,-19.30,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,121.94,1.10,3.07,False,5,0,0,750.00,System,0.22,0.33,180.00,
1414323706737,-1.00,-3.00,-24.84,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,121.20,1.11,0.76,False,6,0,0,750.00,System,0.17,0.35,180.00,
1414323706875,1.00,-1.00,-22.68,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,120.56,1.50,1.06,False,5,0,0,750.00,System,0.10,0.10,180.00,
1414323707030,1.00,0.00,-8.74,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,120.45,1.31,2.21,False,6,0,0,750.00,System,0.05,0.03,180.00,
1414323707191,-1.00,-2.00,-12.74,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,120.30,1.17,2.78,False,6,0,0,750.00,System,0.13,0.19,180.00,
1414323707350,-1.00,-4.00,-50.92,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,119.65,1.27,2.33,False,5,0,0,750.00,System,0.25,0.63,180.00,
1414323707523,1.00,-4.00,-45.36,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,119.14,1.29,1.42,False,5,0,0,750.00,System,0.13,0.33,180.00,
1414323707691,-1.00,-8.00,-24.19,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,118.21,0.83,-0.06,False,6,0,0,750.00,System,0.27,1.22,180.00,
1414323707850,1.00,-7.00,-19.74,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,117.23,0.84,0.87,False,6,0,0,750.00,System,0.27,1.08,180.00,
1414323708009,1.00,-5.00,-60.57,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,116.52,0.46,1.53,False,5,0,0,750.00,System,0.19,0.58,180.00,
1414323708170,1.00,-8.00,-71.96,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,116.01,0.53,-2.41,False,5,0,0,750.00,System,0.37,1.65,180.00,
1414323708333,1.00,-13.00,3.41,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,115.68,0.65,-2.88,False,6,0,0,750.00,System,0.22,1.53,180.00,
1414323708505,1.00,-5.00,0.11,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,116.32,0.96,-1.51,False,5,0,0,750.00,System,0.03,0.08,180.00,
1414323708644,1.00,-6.00,-29.30,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,116.83,0.99,-2.59,False,5,0,0,750.00,System,0.11,0.37,180.00,
1414323708809,-1.00,-1.00,2.34,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,116.51,0.76,0.08,False,5,0,0,750.00,System,0.02,0.02,180.00,
1414323708985,-1.00,-4.00,-6.90,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,116.31,0.69,0.53,False,5,0,0,750.00,System,0.04,0.11,180.00,
1414323709124,1.00,-4.00,-20.81,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,115.35,0.70,1.41,False,6,0,0,750.00,System,0.14,0.36,180.00,
1414323709279,-1.00,-6.00,-55.45,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,114.16,0.60,2.46,False,5,0,0,750.00,System,0.19,0.68,180.00,
1414323709430,1.00,-41.00,-16.78,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,112.64,0.44,3.39,False,64,0,0,750.00,System,1.85,38.94,180.00,
1414323709619,-1.00,-9.00,-72.89,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,111.55,0.42,-0.27,False,7,0,0,750.00,System,0.92,4.61,180.00,
1414323709758,1.00,-12.00,-37.05,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,110.03,0.69,-4.77,False,6,0,0,750.00,System,0.33,2.14,180.00,
1414323709938,1.00,-6.00,-9.06,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,108.84,1.34,-4.39,False,5,0,0,750.00,System,0.00,0.00,180.00,
1414323710075,1.00,-2.00,16.28,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,108.99,1.77,-0.34,False,7,0,0,750.00,System,0.00,0.01,180.00,
1414323710254,-1.00,-7.00,-12.81,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,108.55,1.61,-1.25,False,5,0,0,750.00,System,0.10,0.41,180.00,
1414323710396,1.00,-6.00,-12.47,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,107.83,1.46,-3.68,False,6,0,0,750.00,System,0.15,0.54,180.00,
1414323710552,1.00,0.00,18.13,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,107.47,1.70,-1.49,False,6,0,0,750.00,System,0.04,0.02,180.00,
1414323710730,1.00,1.00,14.36,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,107.68,1.57,-0.13,False,7,0,0,750.00,System,0.01,0.01,180.00,
1414323710864,1.00,1.00,13.91,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,107.55,1.54,1.43,False,6,0,0,750.00,System,0.01,0.01,180.00,
1414323711020,1.00,-1.00,-0.29,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,108.01,1.84,0.58,False,6,0,0,750.00,System,0.11,0.11,180.00,
1414323711254,-1.00,-1.00,5.65,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,107.90,1.95,0.25,False,7,0,0,750.00,System,0.13,0.13,180.00,
1414323711384,-1.00,1.00,17.56,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,108.08,1.74,3.21,False,6,0,0,750.00,System,0.02,0.02,180.00,
1414323711540,1.00,-1.00,42.51,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,107.88,1.81,3.31,False,5,0,0,750.00,System,0.37,0.37,180.00,
1414323711707,-1.00,-4.00,-14.46,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,107.24,1.74,-0.65,False,5,0,0,750.00,System,0.23,0.58,180.00,
1414323711877,1.00,0.00,6.74,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,106.37,1.75,-0.81,False,5,0,0,750.00,System,0.01,0.00,180.00,
1414323712032,1.00,3.00,23.48,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,106.09,1.67,-0.02,False,5,0,0,750.00,System,0.00,0.00,180.00,
1414323712188,1.00,6.00,48.06,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,105.84,1.63,2.07,False,5,0,0,750.00,System,0.01,0.03,180.00,
1414323712335,-1.00,6.00,34.83,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,105.29,1.64,2.93,False,5,0,0,750.00,System,0.00,0.01,180.00,
1414323712490,1.00,7.00,24.28,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,104.46,1.36,5.45,False,7,0,0,750.00,System,0.03,0.13,180.00,
1414323712667,-1.00,7.00,-21.64,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,103.33,1.41,3.11,False,6,0,0,750.00,System,0.04,0.17,180.00,
1414323712803,1.00,6.00,25.99,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,101.33,1.39,6.04,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414323712954,1.00,3.00,-12.65,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,99.36,1.65,3.13,False,6,0,0,750.00,System,0.26,0.52,180.00,
1414323713130,1.00,5.00,4.55,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,98.46,1.73,4.60,False,5,0,0,750.00,System,0.05,0.16,180.00,
1414323713302,-1.00,4.00,-1.58,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,98.25,1.80,2.73,False,5,0,0,750.00,System,0.11,0.26,180.00,
1414323713465,-1.00,4.00,23.92,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,98.17,1.62,5.67,False,7,0,0,750.00,System,0.02,0.05,180.00,
1414323713612,1.00,0.00,-13.77,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,99.29,1.90,2.95,False,7,0,0,750.00,System,0.50,0.25,180.00,
1414323713768,1.00,-1.00,-3.69,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,98.10,1.77,1.82,False,5,0,0,750.00,System,0.14,0.14,180.00,
1414323713927,1.00,1.00,-11.90,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,97.81,1.95,1.44,False,6,0,0,750.00,System,0.13,0.13,180.00,
1414323714086,1.00,2.00,-1.82,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,97.79,1.76,1.16,False,5,0,0,750.00,System,0.05,0.07,180.00,
1414323714243,-1.00,5.00,23.15,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,97.40,1.71,3.42,False,6,0,0,750.00,System,0.00,0.01,180.00,
1414323714424,-1.00,0.00,8.46,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,96.97,1.62,3.12,False,5,0,0,750.00,System,0.09,0.04,180.00,
1414323714579,1.00,-2.00,-4.39,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,96.69,1.44,-0.08,False,6,0,0,750.00,System,0.19,0.28,180.00,
1414323714731,-1.00,1.00,13.08,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,95.98,1.40,1.41,False,6,0,0,750.00,System,0.02,0.02,180.00,
1414323714960,1.00,3.00,8.52,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,95.87,1.37,1.90,False,6,0,0,750.00,System,0.01,0.03,180.00,
1414323715097,-1.00,2.00,13.34,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,95.18,1.05,3.94,False,6,0,0,750.00,System,0.02,0.03,180.00,
1414323715273,-1.00,0.00,-0.73,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,93.36,0.92,2.22,False,5,0,0,750.00,System,0.16,0.08,180.00,
1414323715428,1.00,2.00,17.48,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,92.44,0.96,4.27,False,5,0,0,750.00,System,0.02,0.03,180.00,
1414323715574,-1.00,0.00,-0.06,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,91.82,0.67,3.35,False,6,0,0,750.00,System,0.19,0.09,180.00,
1414323715731,1.00,2.00,0.31,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,92.12,0.67,3.13,False,5,0,0,750.00,System,0.07,0.10,180.00,
1414323715897,-1.00,1.00,2.90,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,92.69,0.67,3.01,False,6,0,0,750.00,System,0.05,0.05,180.00,
1414323716040,1.00,0.00,11.43,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,92.76,0.74,5.15,False,5,0,0,750.00,System,0.08,0.04,180.00,
1414323716205,1.00,5.00,42.75,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,92.48,0.74,9.01,False,5,0,0,750.00,System,0.39,1.16,180.00,
1414323716375,1.00,-3.00,-63.61,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,92.42,0.87,4.54,False,6,0,0,750.00,System,1.09,2.18,180.00,
1414323716516,1.00,-11.00,-53.32,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,91.28,1.00,-1.29,False,5,0,0,750.00,System,0.71,4.23,180.00,
1414323716694,-1.00,-7.00,-10.09,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,89.24,0.64,-2.04,False,7,0,0,750.00,System,0.11,0.43,180.00,
1414323716844,1.00,-1.00,20.60,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,88.58,0.82,0.11,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414323717021,1.00,0.00,20.51,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,88.27,0.54,1.93,False,5,0,0,750.00,System,0.02,0.01,180.00,
1414323717176,1.00,-1.00,2.74,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,87.73,0.30,2.30,False,6,0,0,750.00,System,0.20,0.20,180.00,
1414323717345,-1.00,-5.00,-4.35,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,87.43,0.47,-0.88,False,5,0,0,750.00,System,0.24,0.72,180.00,
1414323717518,1.00,1.00,19.06,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,87.05,0.51,1.01,False,7,0,0,750.00,System,0.00,0.00,180.00,
1414323717671,-1.00,4.00,-0.46,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,87.87,0.69,0.91,False,6,0,0,750.00,System,0.00,0.00,180.00,
1414323717830,1.00,4.00,25.36,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,88.45,0.83,1.62,False,5,0,0,750.00,System,0.01,0.01,180.00,
1414323718040,-1.00,4.00,33.02,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,88.77,1.04,3.55,False,6,0,0,750.00,System,0.04,0.11,180.00,
1414323718250,-1.00,2.00,1.97,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,88.49,0.59,5.68,False,6,0,0,750.00,System,0.15,0.22,180.00,
1414323718386,1.00,-2.00,-23.06,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,87.15,0.90,2.06,False,6,0,0,750.00,System,0.43,0.65,180.00,
1414323718563,1.00,-1.00,-8.56,868.00,395.00,34.00,1970.00,16.00,551.00,5668.00,0.00,50.00,85.73,1.02,2.26,False,5,0,0,750.00,System,0.07,0.07,180.00,
